customer_id,age,average_purchase,loyalty_score,preferred_color,membership_level,is_active,has_subscription,marketing_consent,last_feedback,registration_date,membership_duration_days,tags
126,83,125.33,9.1,Red,Silver,True,1,No,Customer feedback 125: Great service!,2023-12-06 09:44:26.081339,126.3,"{'interests': ['Technology', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
127,59,48.0,2.4,Red,Gold,True,1,Yes,Customer feedback 126: Could be better,2023-08-12 09:44:26.081341,945.8,"{'interests': ['Fashion', 'Sports'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
128,62,67.9,4.7,Red,Platinum,True,1,Yes,Customer feedback 127: Need improvement,2023-06-08 09:44:26.081344,132.6,"{'interests': ['Technology', 'Fashion'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
129,79,133.35,4.5,Green,Silver,True,1,Yes,Customer feedback 128: Great service!,2022-08-27 09:44:26.081346,774.7,"{'interests': ['Fashion', 'Fashion'], 'source': np.str_('Store'), 'priority': np.str_('Medium')}"
130,74,107.95,4.7,Red,Gold,True,0,Yes,Customer feedback 129: Need improvement,2023-05-26 09:44:26.081348,264.8,"{'interests': ['Fashion', 'Technology'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
131,23,151.06,6.2,Green,Gold,False,1,Yes,Customer feedback 130: Could be better,2023-12-23 09:44:26.081351,933.6,"{'interests': ['Technology', 'Technology'], 'source': np.str_('Store'), 'priority': np.str_('Medium')}"
132,45,112.13,4.7,Black,Bronze,True,1,Yes,Customer feedback 131: Could be better,2024-10-25 09:44:26.081355,720.0,"{'interests': ['Food', 'Fashion'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
133,45,103.63,4.5,Green,Gold,False,1,No,Customer feedback 132: Need improvement,2024-07-08 09:44:26.081358,753.8,"{'interests': ['Sports', 'Fashion'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
134,61,142.84,4.7,Black,Platinum,False,0,No,Customer feedback 133: Great service!,2025-02-07 09:44:26.081361,219.1,"{'interests': ['Fashion', 'Food'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
135,47,125.25,5.9,Black,Gold,True,0,No,Customer feedback 134: Excellent products,2024-08-19 09:44:26.081363,443.0,"{'interests': ['Technology', 'Food'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
136,79,95.09,5.4,Green,Silver,False,1,Yes,Customer feedback 135: Excellent products,2022-12-07 09:44:26.081365,617.8,"{'interests': ['Sports', 'Technology'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
137,79,72.65,8.5,Blue,Gold,True,1,No,Customer feedback 136: Need improvement,2024-11-06 09:44:26.081367,770.0,"{'interests': ['Sports', 'Food'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
138,18,40.71,0.5,Yellow,Bronze,False,1,Yes,Customer feedback 137: Could be better,2025-02-17 09:44:26.081369,104.0,"{'interests': ['Fashion', 'Technology'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
139,44,89.06,8.3,Red,Silver,False,0,Yes,Customer feedback 138: Great service!,2024-11-11 09:44:26.081372,962.4,"{'interests': ['Sports', 'Technology'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
140,79,70.34,8.4,Yellow,Silver,False,1,No,Customer feedback 139: Great service!,2023-03-16 09:44:26.081374,890.2,"{'interests': ['Technology', 'Technology'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
141,20,164.94,2.8,Red,Bronze,True,1,Yes,Customer feedback 140: Could be better,2023-02-10 09:44:26.081376,270.3,"{'interests': ['Food', 'Food'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
142,87,83.74,4.6,Red,Platinum,False,1,Yes,Customer feedback 141: Excellent products,2023-07-12 09:44:26.081378,822.8,"{'interests': ['Technology', 'Sports'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
143,89,83.06,4.4,Black,Silver,True,0,Yes,Customer feedback 142: Great service!,2024-04-29 09:44:26.081381,518.3,"{'interests': ['Fashion', 'Food'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
144,44,61.97,2.2,Red,Platinum,False,1,Yes,Customer feedback 143: Need improvement,2024-02-16 09:44:26.081383,461.8,"{'interests': ['Food', 'Fashion'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
145,26,93.34,4.0,Red,Silver,False,1,Yes,Customer feedback 144: Excellent products,2023-04-03 09:44:26.081385,314.4,"{'interests': ['Sports', 'Fashion'], 'source': np.str_('Store'), 'priority': np.str_('Medium')}"
146,79,83.39,0.4,Green,Silver,False,0,Yes,Customer feedback 145: Need improvement,2023-11-01 09:44:26.081387,581.0,"{'interests': ['Food', 'Food'], 'source': np.str_('Store'), 'priority': np.str_('Medium')}"
147,54,143.44,2.8,Yellow,Platinum,False,0,No,Customer feedback 146: Excellent products,2024-04-25 09:44:26.081389,729.9,"{'interests': ['Food', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
148,68,104.21,8.2,Green,Silver,True,1,Yes,Customer feedback 147: Could be better,2024-03-13 09:44:26.081392,410.9,"{'interests': ['Food', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
149,61,99.78,2.8,Red,Platinum,True,0,Yes,Customer feedback 148: Need improvement,2023-12-18 09:44:26.081394,629.2,"{'interests': ['Food', 'Food'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
150,41,96.63,8.2,Black,Bronze,False,1,Yes,Customer feedback 149: Need improvement,2024-07-03 09:44:26.081396,699.3,"{'interests': ['Fashion', 'Sports'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
151,76,119.65,5.3,Green,Platinum,False,0,Yes,Customer feedback 150: Could be better,2024-04-16 09:44:26.081398,711.1,"{'interests': ['Technology', 'Fashion'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
152,49,88.69,8.8,Green,Bronze,True,0,No,Customer feedback 151: Need improvement,2025-01-28 09:44:26.081400,52.0,"{'interests': ['Food', 'Food'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
153,69,116.68,5.7,Blue,Silver,True,1,No,Customer feedback 152: Excellent products,2025-01-15 09:44:26.081403,859.7,"{'interests': ['Sports', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
154,79,140.35,0.3,Red,Platinum,True,1,Yes,Customer feedback 153: Great service!,2023-08-15 09:44:26.081405,458.3,"{'interests': ['Sports', 'Food'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
155,75,111.5,6.8,Black,Silver,True,1,Yes,Customer feedback 154: Great service!,2023-07-08 09:44:26.081407,262.4,"{'interests': ['Fashion', 'Technology'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
156,69,93.76,0.4,Green,Platinum,False,0,Yes,Customer feedback 155: Could be better,2024-09-14 09:44:26.081409,241.8,"{'interests': ['Sports', 'Food'], 'source': np.str_('Store'), 'priority': np.str_('Medium')}"
157,29,76.16,4.5,Green,Bronze,False,1,No,Customer feedback 156: Excellent products,2022-07-31 09:44:26.081411,483.0,"{'interests': ['Sports', 'Fashion'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
158,56,93.12,9.3,Black,Bronze,True,1,No,Customer feedback 157: Need improvement,2023-06-12 09:44:26.081414,886.8,"{'interests': ['Technology', 'Technology'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
159,19,114.08,1.7,Red,Platinum,True,1,No,Customer feedback 158: Need improvement,2023-09-24 09:44:26.081416,378.3,"{'interests': ['Fashion', 'Fashion'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
160,20,61.69,3.9,Blue,Bronze,True,1,No,Customer feedback 159: Great service!,2024-12-12 09:44:26.081418,749.7,"{'interests': ['Food', 'Fashion'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
161,73,120.79,7.3,Green,Silver,True,1,Yes,Customer feedback 160: Need improvement,2025-01-03 09:44:26.081420,96.8,"{'interests': ['Sports', 'Food'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
162,76,105.19,8.8,Blue,Silver,True,0,No,Customer feedback 161: Great service!,2024-11-14 09:44:26.081422,476.1,"{'interests': ['Food', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
163,19,96.27,6.7,Yellow,Gold,True,1,No,Customer feedback 162: Could be better,2024-06-19 09:44:26.081424,991.7,"{'interests': ['Food', 'Technology'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
164,19,83.51,2.6,Red,Bronze,False,1,Yes,Customer feedback 163: Need improvement,2022-10-16 09:44:26.081426,770.4,"{'interests': ['Food', 'Fashion'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
165,71,88.09,6.7,Yellow,Silver,False,0,Yes,Customer feedback 164: Excellent products,2023-04-05 09:44:26.081429,210.5,"{'interests': ['Sports', 'Technology'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
166,18,114.93,3.0,Yellow,Platinum,False,1,No,Customer feedback 165: Need improvement,2023-08-24 09:44:26.081431,501.4,"{'interests': ['Food', 'Fashion'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
167,36,96.79,7.2,Yellow,Bronze,True,1,No,Customer feedback 166: Great service!,2024-02-18 09:44:26.081433,233.6,"{'interests': ['Food', 'Technology'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
168,19,87.47,9.5,Red,Silver,True,1,No,Customer feedback 167: Could be better,2024-03-23 09:44:26.081435,409.6,"{'interests': ['Food', 'Food'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
169,70,111.71,7.2,Red,Bronze,True,1,No,Customer feedback 168: Great service!,2024-03-16 09:44:26.081437,780.1,"{'interests': ['Sports', 'Technology'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
170,61,112.7,8.6,Black,Platinum,False,1,Yes,Customer feedback 169: Need improvement,2022-12-10 09:44:26.081440,771.2,"{'interests': ['Sports', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
171,49,68.77,0.0,Blue,Silver,True,0,Yes,Customer feedback 170: Great service!,2024-11-03 09:44:26.081442,228.1,"{'interests': ['Fashion', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
172,87,114.29,7.2,Blue,Gold,True,0,No,Customer feedback 171: Great service!,2022-12-21 09:44:26.081444,922.2,"{'interests': ['Sports', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
173,49,162.54,8.3,Black,Gold,False,0,No,Customer feedback 172: Could be better,2023-03-15 09:44:26.081446,592.6,"{'interests': ['Food', 'Technology'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
174,85,111.74,0.4,Black,Bronze,True,1,No,Customer feedback 173: Excellent products,2023-07-17 09:44:26.081449,379.9,"{'interests': ['Food', 'Fashion'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
175,72,57.52,8.7,Yellow,Platinum,False,0,No,Customer feedback 174: Need improvement,2024-05-20 09:44:26.081451,501.9,"{'interests': ['Fashion', 'Fashion'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
176,73,104.43,2.6,Black,Silver,False,1,No,Customer feedback 175: Could be better,2024-03-31 09:44:26.081453,605.1,"{'interests': ['Food', 'Food'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
177,34,54.23,6.7,Green,Platinum,True,1,Yes,Customer feedback 176: Excellent products,2023-08-07 09:44:26.081455,559.9,"{'interests': ['Fashion', 'Food'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
178,55,179.18,8.0,Blue,Silver,False,1,Yes,Customer feedback 177: Great service!,2022-07-14 09:44:26.081458,486.4,"{'interests': ['Food', 'Food'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
179,41,155.89,6.6,Black,Bronze,True,0,Yes,Customer feedback 178: Excellent products,2023-09-22 09:44:26.081460,504.9,"{'interests': ['Technology', 'Fashion'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
180,86,83.35,0.9,Green,Silver,False,0,No,Customer feedback 179: Great service!,2023-05-02 09:44:26.081462,176.4,"{'interests': ['Fashion', 'Sports'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
181,87,43.86,6.0,Green,Platinum,True,0,No,Customer feedback 180: Great service!,2023-12-29 09:44:26.081464,812.7,"{'interests': ['Sports', 'Fashion'], 'source': np.str_('Mobile'), 'priority': np.str_('Low')}"
182,28,78.04,5.5,Green,Platinum,False,1,Yes,Customer feedback 181: Could be better,2025-03-23 09:44:26.081466,541.8,"{'interests': ['Sports', 'Food'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
183,33,95.48,9.0,Green,Bronze,True,0,Yes,Customer feedback 182: Great service!,2024-10-30 09:44:26.081468,131.1,"{'interests': ['Sports', 'Fashion'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
184,76,55.95,4.0,Yellow,Platinum,False,1,No,Customer feedback 183: Could be better,2023-05-21 09:44:26.081471,766.2,"{'interests': ['Food', 'Fashion'], 'source': np.str_('Store'), 'priority': np.str_('Medium')}"
185,87,98.27,3.2,Green,Silver,False,0,Yes,Customer feedback 184: Excellent products,2023-12-14 09:44:26.081473,932.4,"{'interests': ['Fashion', 'Sports'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
186,20,95.31,7.5,Yellow,Bronze,False,0,No,Customer feedback 185: Excellent products,2022-09-08 09:44:26.081475,947.3,"{'interests': ['Food', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
187,37,103.13,4.1,Yellow,Silver,True,1,No,Customer feedback 186: Great service!,2024-02-28 09:44:26.081477,369.0,"{'interests': ['Food', 'Technology'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
188,76,105.74,6.5,Green,Platinum,True,1,Yes,Customer feedback 187: Could be better,2023-01-17 09:44:26.081479,135.5,"{'interests': ['Technology', 'Food'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
189,53,75.86,6.5,Blue,Bronze,False,0,Yes,Customer feedback 188: Great service!,2024-10-09 09:44:26.081482,518.4,"{'interests': ['Food', 'Technology'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
190,36,78.66,8.9,Green,Silver,True,0,Yes,Customer feedback 189: Could be better,2024-04-28 09:44:26.081484,112.6,"{'interests': ['Food', 'Sports'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
191,84,101.14,6.0,Green,Platinum,False,0,No,Customer feedback 190: Could be better,2025-02-06 09:44:26.081486,934.0,"{'interests': ['Fashion', 'Sports'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
192,36,84.23,5.0,Green,Platinum,True,1,No,Customer feedback 191: Could be better,2022-12-01 09:44:26.081488,183.6,"{'interests': ['Sports', 'Technology'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
193,37,122.69,1.4,Blue,Gold,False,1,Yes,Customer feedback 192: Excellent products,2022-12-04 09:44:26.081490,252.8,"{'interests': ['Food', 'Food'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
194,88,100.9,1.2,Red,Platinum,True,0,No,Customer feedback 193: Could be better,2024-01-12 09:44:26.081493,406.6,"{'interests': ['Sports', 'Fashion'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
195,69,146.63,1.5,Red,Silver,False,0,No,Customer feedback 194: Excellent products,2024-09-13 09:44:26.081495,383.2,"{'interests': ['Fashion', 'Technology'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
196,50,120.51,1.7,Yellow,Bronze,False,1,No,Customer feedback 195: Could be better,2023-05-08 09:44:26.081497,794.7,"{'interests': ['Technology', 'Sports'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
197,57,127.59,6.4,Yellow,Gold,False,0,Yes,Customer feedback 196: Excellent products,2023-07-11 09:44:26.081499,456.3,"{'interests': ['Fashion', 'Fashion'], 'source': np.str_('Store'), 'priority': np.str_('Medium')}"
198,56,103.31,7.4,Blue,Platinum,False,1,No,Customer feedback 197: Need improvement,2023-03-28 09:44:26.081501,170.8,"{'interests': ['Fashion', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
199,18,103.93,5.3,Black,Platinum,True,1,Yes,Customer feedback 198: Excellent products,2024-09-14 09:44:26.081503,267.2,"{'interests': ['Food', 'Food'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
200,28,143.28,8.3,Red,Platinum,False,1,Yes,Customer feedback 199: Excellent products,2024-05-09 09:44:26.081505,509.1,"{'interests': ['Technology', 'Technology'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
201,74,90.54,9.9,Yellow,Silver,True,1,No,Customer feedback 200: Great service!,2024-04-06 09:44:26.081508,147.5,"{'interests': ['Technology', 'Sports'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
202,67,113.67,8.2,Red,Gold,True,1,Yes,Customer feedback 201: Could be better,2022-10-25 09:44:26.081510,611.7,"{'interests': ['Sports', 'Technology'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
203,40,93.34,6.9,Blue,Silver,False,1,No,Customer feedback 202: Need improvement,2024-01-06 09:44:26.081512,565.7,"{'interests': ['Food', 'Sports'], 'source': np.str_('Store'), 'priority': np.str_('High')}"
204,48,93.28,5.3,Blue,Gold,True,0,Yes,Customer feedback 203: Great service!,2024-04-13 09:44:26.081514,714.7,"{'interests': ['Fashion', 'Food'], 'source': np.str_('Web'), 'priority': np.str_('Low')}"
205,59,70.78,4.5,Black,Bronze,True,1,Yes,Customer feedback 204: Could be better,2024-08-31 09:44:26.081516,937.7,"{'interests': ['Food', 'Sports'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
206,24,81.44,0.8,Black,Silver,True,1,No,Customer feedback 205: Need improvement,2022-08-06 09:44:26.081519,912.3,"{'interests': ['Technology', 'Food'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
207,33,76.79,4.0,Blue,Silver,False,0,Yes,Customer feedback 206: Need improvement,2023-09-27 09:44:26.081521,946.1,"{'interests': ['Food', 'Sports'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
208,77,114.86,9.1,Yellow,Bronze,True,1,Yes,Customer feedback 207: Need improvement,2022-10-30 09:44:26.081523,244.7,"{'interests': ['Fashion', 'Sports'], 'source': np.str_('Mobile'), 'priority': np.str_('High')}"
209,19,126.01,8.1,Red,Gold,True,0,Yes,Customer feedback 208: Could be better,2025-03-12 09:44:26.081525,131.6,"{'interests': ['Sports', 'Fashion'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
210,18,97.63,2.2,Green,Platinum,False,1,No,Customer feedback 209: Need improvement,2024-10-31 09:44:26.081527,302.3,"{'interests': ['Fashion', 'Food'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
211,65,105.74,4.7,Black,Bronze,False,0,No,Customer feedback 210: Need improvement,2024-09-30 09:44:26.081530,895.1,"{'interests': ['Fashion', 'Technology'], 'source': np.str_('Mobile'), 'priority': np.str_('Medium')}"
212,29,96.19,8.2,Green,Platinum,True,0,Yes,Customer feedback 211: Great service!,2024-07-29 09:44:26.081532,972.1,"{'interests': ['Sports', 'Fashion'], 'source': np.str_('Store'), 'priority': np.str_('Medium')}"
213,86,79.73,0.7,Yellow,Platinum,False,1,Yes,Customer feedback 212: Excellent products,2023-03-17 09:44:26.081534,859.3,"{'interests': ['Sports', 'Sports'], 'source': np.str_('Web'), 'priority': np.str_('Medium')}"
214,54,121.56,3.9,Black,Bronze,True,1,Yes,Customer feedback 213: Could be better,2023-01-20 09:44:26.081536,110.0,"{'interests': ['Food', 'Sports'], 'source': np.str_('Web'), 'priority': np.str_('High')}"
215,49,116.31,8.5,Green,Gold,True,1,No,Customer feedback 214: Excellent products,2024-11-21 09:44:26.081539,947.4,"{'interests': ['Fashion', 'Technology'], 'source': np.str_('Store'), 'priority': np.str_('Low')}"
